Country;id;Year;Energy (MtCO2e);Industrial Processes (MtCO2e);Agriculture (MtCO2e);Waste (MtCO2e);Bunker Fuels (MtCO2)
Belarus;BLR;1998;58,1153;1,1513;20,1698;3,3328;0,0000
Belarus;BLR;1999;55,9553;1,1982;19,8515;3,4940;0,0000
Belarus;BLR;2000;54,0352;1,0838;19,1218;3,6552;0,0000
Belarus;BLR;2001;52,8509;1,0781;18,9173;3,9850;0,0000
Belarus;BLR;2002;52,7565;1,2775;18,3084;4,3148;0,0000
Belarus;BLR;2003;53,3721;1,4440;18,4340;4,6446;0,0000
Belarus;BLR;2004;56,4878;1,5886;18,5095;4,9744;0,0000
Belarus;BLR;2005;57,0634;1,8063;18,8912;5,3042;0,0000
Belarus;BLR;2006;59,3178;2,0043;19,3715;5,6138;0,0000
Belarus;BLR;2007;57,8421;2,1876;19,1975;5,9235;0,0000
Belarus;BLR;2008;60,5965;2,4038;19,7333;6,2331;0,0000
Belarus;BLR;2009;58,1009;2,4882;20,1267;6,5427;0,0000
Belarus;BLR;2010;62,0852;2,5945;19,9843;6,8523;0,0000
Belarus;BLR;2011;59,1451;2,6527;20,5826;6,8275;0,0000
Belarus;BLR;2012;59,9850;2,8246;20,7990;6,8027;0,0000
Belarus;BLR;2013;60,4348;2,9231;20,3621;6,7778;0,3100
Belarus;BLR;2014;59,6147;3,2232;19,9893;6,7530;0,3400
Belgium;BEL;1990;108,1898;7,6460;10,4627;3,1507;15,8800
Belgium;BEL;1991;112,8195;7,9938;10,5256;3,1043;16,1000
Belgium;BEL;1992;110,9991;8,6566;10,3388;3,0579;16,0300
Belgium;BEL;1993;108,9487;8,6453;10,2876;3,0115;16,0900
Belgium;BEL;1994;113,7283;9,2642;10,2585;2,9650;15,5000
Belgium;BEL;1995;113,3679;9,3885;10,4014;2,9186;15,0600
Belgium;BEL;1996;118,5484;9,3086;10,4299;2,7712;17,3000
Belgium;BEL;1997;115,4188;9,5035;10,2247;2,6238;20,0400
Belgium;BEL;1998;117,9692;9,0792;10,1425;2,4764;21,8800
Belgium;BEL;1999;114,2996;9,3181;10,5170;2,3290;19,2600
Belgium;BEL;2000;115,6900;9,3518;9,1261;2,1816;21,6100
Belgium;BEL;2001;116,3669;9,2213;9,0010;1,9996;20,1400
Belgium;BEL;2002;109,1738;8,9993;9,8292;1,8175;25,6500
Belgium;BEL;2003;113,9707;8,6527;9,4420;1,6354;28,4100
Belgium;BEL;2004;112,6676;8,5992;9,3897;1,4534;28,9500
Belgium;BEL;2005;108,8545;8,9048;9,2463;1,2713;28,4700
Belgium;BEL;2006;105,8147;9,1143;9,1036;1,1975;30,1900
Belgium;BEL;2007;101,5349;9,7160;9,0186;1,1238;33,7800
Belgium;BEL;2008;105,6652;8,2035;9,2279;1,0500;35,0300
Belgium;BEL;2009;98,5454;7,7572;9,0631;0,9763;26,4400
Belgium;BEL;2010;107,4756;7,7213;9,0806;0,9025;28,6600
Belgium;BEL;2011;95,7650;8,2808;9,0289;0,9030;26,2100
Belgium;BEL;2012;94,1444;8,0745;8,9108;0,9035;23,5600
Belgium;BEL;2013;95,5839;8,1247;8,7963;0,9040;23,6800
Belgium;BEL;2014;89,5633;8,2481;8,7873;0,9045;21,3200
Belize;BLZ;1990;0,3212;0,0000;0,2170;4,9240;
Belize;BLZ;1991;0,3690;0,0002;0,2109;5,0597;
Belize;BLZ;1992;0,3656;0,0004;0,2337;5,1954;
Belize;BLZ;1993;0,3878;0,0006;0,2155;5,3311;
Belize;BLZ;1994;0,3843;0,0009;0,2150;5,4668;
Belize;BLZ;1995;0,3882;0,0011;0,1857;5,6025;
Belize;BLZ;1996;0,3197;0,0030;0,1881;5,7616;
Belize;BLZ;1997;0,4015;0,0048;0,1936;5,9207;
Belize;BLZ;1998;0,3843;0,0067;0,2061;6,0798;
Belize;BLZ;1999;0,3634;0,0086;0,2184;6,2389;
Belize;BLZ;2000;0,4122;0,0105;0,2117;6,3980;
Belize;BLZ;2001;0,4638;0,0140;0,2159;6,5698;
Belize;BLZ;2002;0,4495;0,0176;0,2808;6,7415;
Belize;BLZ;2003;0,4498;0,0211;0,3498;6,9132;
Belize;BLZ;2004;0,4098;0,0246;0,2203;7,0850;
Belize;BLZ;2005;0,4395;0,0281;0,2372;7,2567;
Belize;BLZ;2006;0,4843;0,0324;0,2369;7,4282;
Belize;BLZ;2007;0,5401;0,0367;0,2573;7,5997;
Belize;BLZ;2008;0,5226;0,0410;0,2586;7,7711;
Belize;BLZ;2009;0,6956;0,0452;0,3018;7,9426;
Belize;BLZ;2010;0,6671;0,0495;0,2795;8,1141;
Belize;BLZ;2011;0,7321;0,0542;0,3128;8,2835;
Belize;BLZ;2012;0,6065;0,0590;0,3194;8,4530;
Belize;BLZ;2013;0,6422;0,0637;0,3528;8,6225;
Belize;BLZ;2014;0,6228;0,0684;0,3185;8,7920;
Benin;BEN;1990;1,1971;0,1502;3,4262;0,2339;0,0500
Benin;BEN;1991;1,1253;0,1615;3,4577;0,2433;0,0500
Benin;BEN;1992;1,1236;0,1838;3,5014;0,2527;0,0400
Benin;BEN;1993;1,1118;0,2537;3,5211;0,2620;0,0600
Benin;BEN;1994;1,1101;0,2320;3,7443;0,2714;0,0600
Benin;BEN;1995;1,0983;0,2910;3,5510;0,2807;0,0700
Benin;BEN;1996;1,7823;0,1825;3,7319;0,2495;0,0700
Benin;BEN;1997;2,0262;0,1033;3,9168;0,2183;0,0500
Benin;BEN;1998;2,0701;0,1047;4,1477;0,1871;0,1000
Benin;BEN;1999;2,1940;0,1061;4,0140;0,1559;0,1000
Benin;BEN;2000;2,2680;0,1332;4,4354;0,1247;0,0700
Benin;BEN;2001;2,6230;0,1357;4,1928;0,1291;0,0600
Benin;BEN;2002;2,9580;0,1382;4,9318;0,1335;0,0600
Benin;BEN;2003;3,2630;0,1408;4,4391;0,1378;0,1100
Benin;BEN;2004;3,4580;0,1433;4,2467;0,1422;0,0800
Benin;BEN;2005;3,7530;0,1458;5,2411;0,1466;0,0300
Benin;BEN;2006;4,3367;0,7679;4,5515;0,1514;0,0700
Benin;BEN;2007;4,9105;0,8000;4,7259;0,1562;0,0800
Benin;BEN;2008;4,9743;0,7003;4,5242;0,1610;0,1300
Benin;BEN;2009;5,3581;0,6884;4,6258;0,1658;0,2700
Benin;BEN;2010;5,7418;0,6839;4,5153;0,1707;0,4800
Benin;BEN;2011;5,8883;0,7691;4,5598;0,1759;0,4900
Benin;BEN;2012;6,1247;0,7370;4,5037;0,1811;0,5100
Benin;BEN;2013;6,4711;0,7562;4,7549;0,1864;0,5500
Benin;BEN;2014;6,9975;0,7498;4,7759;0,1916;0,5800
Bhutan;BTN;1990;0,1299;0,0001;0,5539;0,0458;
Bhutan;BTN;1991;0,1298;0,0587;0,5440;0,0450;
Bhutan;BTN;1992;0,1591;0,0588;0,5141;0,0443;
Bhutan;BTN;1993;0,1298;0,0551;0,5171;0,0436;
Bhutan;BTN;1994;0,1517;0,0588;0,5234;0,0429;
Bhutan;BTN;1995;0,1810;0,0698;0,5723;0,0422;
Bhutan;BTN;1996;0,2189;0,0808;0,5579;0,0427;
Bhutan;BTN;1997;0,3118;0,0809;0,5590;0,0433;
Bhutan;BTN;1998;0,3130;0,0736;0,5608;0,0439;
Bhutan;BTN;1999;0,3179;0,0736;0,5825;0,0445;
Bhutan;BTN;2000;0,3302;0,0736;0,5347;0,0451;
Bhutan;BTN;2001;0,3158;0,0814;0,5054;0,0458;
Bhutan;BTN;2002;0,3454;0,0817;0,4907;0,0466;
Bhutan;BTN;2003;0,3053;0,0821;0,5052;0,0473;
Bhutan;BTN;2004;0,2323;0,0862;0,5101;0,0480;
Bhutan;BTN;2005;0,3205;0,0866;0,5632;0,0487;
Bhutan;BTN;2006;0,3136;0,0903;0,5437;0,0494;
Bhutan;BTN;2007;0,3139;0,0904;0,5600;0,0501;
Bhutan;BTN;2008;0,3400;0,0905;0,5089;0,0508;
Bhutan;BTN;2009;0,3110;0,0906;0,5169;0,0514;
Bhutan;BTN;2010;0,3993;0,1017;0,5109;0,0521;
Bhutan;BTN;2011;0,4730;0,2741;0,5075;0,0527;
Bhutan;BTN;2012;0,5686;0,2633;0,4993;0,0533;
Bhutan;BTN;2013;0,6459;0,2891;0,5059;0,0540;
Bhutan;BTN;2014;0,6719;0,3479;0,4528;0,0546;
Bolivia;BOL;1990;6,5517;0,2823;13,8369;0,1796;0,0000
Bolivia;BOL;1991;6,7392;0,3008;14,0987;0,2793;0,0000
Bolivia;BOL;1992;7,9673;0,3045;14,4129;0,3790;0,0000
Bolivia;BOL;1993;9,0660;0,3303;14,7212;0,4788;0,0000
Bolivia;BOL;1994;10,3599;0,3854;15,1116;0,5785;0,0000
Bolivia;BOL;1995;9,7856;0,4478;15,4640;0,6782;0,0000
Bolivia;BOL;1996;9,1622;0,4708;15,8102;0,7914;0,0000
Bolivia;BOL;1997;8,9787;0,5232;16,3005;0,9046;0,0000
Bolivia;BOL;1998;9,2252;0,5903;17,0587;1,0178;0,0000
Bolivia;BOL;1999;8,4029;0,6060;17,9007;1,1310;0,0000
Bolivia;BOL;2000;8,5954;0,5448;17,7920;1,2442;0,1400
Bolivia;BOL;2001;8,4011;0,5042;16,7173;1,3427;0,1200
Bolivia;BOL;2002;9,1103;0,5185;17,7240;1,4412;0,1200
Bolivia;BOL;2003;10,1496;0,5878;18,2042;1,5397;0,1300
Bolivia;BOL;2004;10,8906;0,6608;19,8716;1,6382;0,1300
Bolivia;BOL;2005;11,7005;0,7447;20,3510;1,7367;0,1500
Bolivia;BOL;2006;12,5190;0,8421;20,0649;1,7702;0,1500
Bolivia;BOL;2007;13,5123;0,8993;20,3991;1,8036;0,1300
Bolivia;BOL;2008;14,5356;1,0223;20,3335;1,8371;0,1300
Bolivia;BOL;2009;15,2689;1,1784;20,6674;1,8706;0,1300
Bolivia;BOL;2010;16,6422;1,2391;23,6527;1,9041;0,1400
Bolivia;BOL;2011;17,9482;1,3626;21,9587;1,9367;0,1500
Bolivia;BOL;2012;19,8894;1,3944;23,3419;1,9694;0,1300
Bolivia;BOL;2013;20,0959;1,5911;23,4153;2,0021;0,1700
Bolivia;BOL;2014;21,4577;1,7915;23,1827;2,0348;0,1900
Bosnia & Herzegovina;BIH;1990;24,3362;0,3689;2,4574;1,3533;0,0800
Bosnia & Herzegovina;BIH;1991;21,8312;0,3659;2,3119;1,3096;0,0600
Bosnia & Herzegovina;BIH;1992;16,3163;0,3108;2,2558;1,2659;0,0500
Bosnia & Herzegovina;BIH;1993;13,7814;0,3157;2,1839;1,2221;0,0900
Bosnia & Herzegovina;BIH;1994;3,5065;0,3683;2,0101;1,1784;0,1100
Bosnia & Herzegovina;BIH;1995;3,7416;0,3659;1,7052;1,1347;0,1100
Bosnia & Herzegovina;BIH;1996;4,7596;0,5552;1,4505;1,1540;0,1200
Bosnia & Herzegovina;BIH;1997;9,2176;0,8103;1,7627;1,1734;0,1200
Bosnia & Herzegovina;BIH;1998;11,6157;1,0912;1,9739;1,1928;0,1200
Bosnia & Herzegovina;BIH;1999;11,5437;1,3207;2,0816;1,2121;0,1200
Bosnia & Herzegovina;BIH;2000;15,0217;1,7115;2,1395;1,2315;0,0300
Bosnia & Herzegovina;BIH;2001;14,8420;1,7184;2,0194;1,2566;0,0200
Bosnia & Herzegovina;BIH;2002;15,6023;1,7877;1,9415;1,2818;0,0200
Bosnia & Herzegovina;BIH;2003;15,9726;1,7434;1,9914;1,3070;0,0200
Bosnia & Herzegovina;BIH;2004;16,6529;1,7870;2,2557;1,3321;0,0200
Bosnia & Herzegovina;BIH;2005;17,3632;1,7463;2,2409;1,3573;0,0200
Bosnia & Herzegovina;BIH;2006;18,9872;1,7913;2,3642;1,3690;0,0200
Bosnia & Herzegovina;BIH;2007;19,9512;1,7631;2,2684;1,3807;0,0200
Bosnia & Herzegovina;BIH;2008;21,7852;1,7715;2,1740;1,3924;0,0200
Bosnia & Herzegovina;BIH;2009;21,7692;1,5528;2,5177;1,4041;0,0200
Bosnia & Herzegovina;BIH;2010;22,0632;1,4366;2,4827;1,4159;0,0200
Bosnia & Herzegovina;BIH;2011;24,9875;1,4145;2,5724;1,4157;0,0200
Bosnia & Herzegovina;BIH;2012;23,2519;1,3997;2,4800;1,4154;0,0200
Bosnia & Herzegovina;BIH;2013;23,1262;1,4253;2,4821;1,4152;0,0100
Bosnia & Herzegovina;BIH;2014;23,2505;1,4105;2,5733;1,4150;0,0100
Botswana;BWA;1990;3,6408;0,1047;8,6634;0,1646;0,0400
Botswana;BWA;1991;3,5983;0,1260;8,1721;0,1700;0,0300
Botswana;BWA;1992;4,2059;0,1472;7,8518;0,1754;0,0300
Botswana;BWA;1993;4,1934;0,1685;7,5655;0,1807;0,0100
Botswana;BWA;1994;4,0609;0,1897;7,9185;0,1861;0,0200
Botswana;BWA;1995;4,2084;0,2110;8,6468;0,1915;0,0200
Botswana;BWA;1996;3,9441;0,2501;10,4940;0,1965;0,0200
Botswana;BWA;1997;4,0998;0,2892;9,9617;0,2015;0,0200
Botswana;BWA;1998;4,7155;0,3283;9,0396;0,2065;0,0200
Botswana;BWA;1999;4,9012;0,3674;8,8848;0,2115;0,0300
Botswana;BWA;2000;5,0770;0,4065;8,5483;0,2165;0,0200
Botswana;BWA;2001;4,9236;0,3259;9,2202;0,2204;0,0200
Botswana;BWA;2002;5,0903;0,2452;8,3190;0,2243;0,0200
Botswana;BWA;2003;4,9770;0,1646;3,9311;0,2283;0,0200
Botswana;BWA;2004;5,0436;0,0839;4,4419;0,2322;0,0300
Botswana;BWA;2005;5,3603;0,0032;4,7537;0,2361;0,0300
Botswana;BWA;2006;5,1945;0,0038;7,3236;0,2409;0,0400
Botswana;BWA;2007;5,4487;0,0043;5,2139;0,2456;0,0300
Botswana;BWA;2008;5,5429;0,0048;11,5134;0,2504;0,0500
Botswana;BWA;2009;5,8872;0,0054;5,3738;0,2551;0,0500
Botswana;BWA;2010;4,4714;0,1341;13,9220;0,2599;0,0400
Botswana;BWA;2011;5,0570;0,1568;16,7280;0,2637;0,0400
Botswana;BWA;2012;6,1225;0,1905;6,9646;0,2676;0,0400
Botswana;BWA;2013;6,4881;0,1913;6,0288;0,2714;0,0400
Botswana;BWA;2014;8,1437;0,1920;5,5694;0,2753;0,0300
Brazil;BRA;1990;204,7576;20,4869;302,5423;28,5780;3,1600
Brazil;BRA;1991;210,5766;21,8975;312,4327;29,6492;3,9400
Brazil;BRA;1992;215,6568;20,6773;317,8871;30,7204;4,0300
Brazil;BRA;1993;221,3628;21,7142;319,6683;31,7916;4,7700
Brazil;BRA;1994;228,5824;22,4726;327,0293;32,8628;5,6400
Brazil;BRA;1995;245,5125;24,5501;332,3812;33,9340;5,7500
Brazil;BRA;1996;264,6628;27,5738;318,2948;34,8796;6,6000
Brazil;BRA;1997;282,0013;29,1832;325,6862;35,8252;7,9900
Brazil;BRA;1998;290,4768;29,9682;335,6866;36,7708;8,2500
Brazil;BRA;1999;300,1835;29,9984;337,4773;37,7164;10,6800
Brazil;BRA;2000;312,6796;29,3325;341,1072;38,6620;11,2700
Brazil;BRA;2001;321,3503;29,9765;353,8183;39,1182;12,1900
Brazil;BRA;2002;320,8909;30,3128;374,7432;39,5744;13,6300
Brazil;BRA;2003;315,3269;29,0918;393,2494;40,0306;13,3900
Brazil;BRA;2004;333,5493;30,0766;410,7857;40,4868;13,5000
Brazil;BRA;2005;337,2653;32,9996;416,3334;40,9430;14,3700
Brazil;BRA;2006;340,2812;35,2793;409,1959;41,4677;14,4600
Brazil;BRA;2007;356,6901;38,2882;417,5314;41,9924;15,6100
Brazil;BRA;2008;376,0126;41,6341;408,9030;42,5171;19,0900
Brazil;BRA;2009;355,4350;42,2577;415,5230;43,0418;16,8200
Brazil;BRA;2010;400,3598;46,6185;441,2131;43,5665;18,5700
Brazil;BRA;2011;418,9308;50,0197;441,8203;44,0537;20,0900
Brazil;BRA;2012;451,7483;53,5454;444,7041;44,5408;18,8300
Brazil;BRA;2013;481,2793;54,7921;436,7751;45,0279;17,8400
Brazil;BRA;2014;507,2309;56,3503;441,9050;45,5150;18,5700
Brunei;BRN;1990;12,3480;0,0024;0,0757;0,0922;0,2300
Brunei;BRN;1991;11,9451;0,0029;0,0770;0,0942;0,2800
Brunei;BRN;1992;12,2786;0,0034;0,0787;0,0963;0,3100
Brunei;BRN;1993;12,6922;0,0039;0,0688;0,0983;0,3300
Brunei;BRN;1994;13,1057;0,0044;0,0692;0,1003;0,4000
Brunei;BRN;1995;13,5993;0,0049;0,0688;0,1023;0,4200
Brunei;BRN;1996;14,1321;0,1321;0,0694;0,1048;0,4400
Brunei;BRN;1997;14,8350;0,1347;0,0781;0,1072;0,4800
Brunei;BRN;1998;14,3778;0,1190;0,0826;0,1097;0,4400
Brunei;BRN;1999;14,5807;0,1179;0,0914;0,1121;0,3900
Brunei;BRN;2000;15,1336;0,1351;0,0981;0,1146;0,4300
Brunei;BRN;2001;15,1061;0,1374;0,1050;0,1171;0,4500
Brunei;BRN;2002;15,2387;0,1506;0,1013;0,1197;0,4700
Brunei;BRN;2003;16,2112;0,1529;0,1091;0,1222;0,4900
Brunei;BRN;2004;15,9638;0,1625;0,1133;0,1248;0,5200
Brunei;BRN;2005;15,9464;0,1794;0,1096;0,1274;0,5200
Brunei;BRN;2006;18,2890;0,1748;0,1155;0,1299;0,5700
Brunei;BRN;2007;17,8717;0,1591;0,1232;0,1325;0,5500
Brunei;BRN;2008;18,2044;0,1875;0,1222;0,1350;0,5600
Brunei;BRN;2009;18,3670;0,1829;0,1228;0,1376;0,5300
Brunei;BRN;2010;17,7497;0,2149;0,1297;0,1402;0,6100
Brunei;BRN;2011;18,0887;0,2312;0,1218;0,1427;0,6400
Brunei;BRN;2012;18,4018;0,2622;0,1336;0,1453;0,4700
Brunei;BRN;2013;18,4707;0,2748;0,1400;0,1478;0,5100
Brunei;BRN;2014;18,6191;0,2911;0,1474;0,1504;0,4500
Bulgaria;BGR;1990;77,5675;3,9602;11,1918;6,6230;0,8900
Bulgaria;BGR;1991;59,5332;2,7472;10,3542;6,6222;1,5100
Bulgaria;BGR;1992;56,9589;2,5785;8,0323;6,6214;1,7900
Bulgaria;BGR;1993;57,2846;2,4684;6,4778;6,6206;2,0400
Bulgaria;BGR;1994;54,7903;2,3729;5,8669;6,6198;1,8200
Bulgaria;BGR;1995;55,3660;2,4057;4,9669;6,6190;1,8400
Bulgaria;BGR;1996;55,7454;2,3359;5,0647;6,4764;1,4100
Bulgaria;BGR;1997;53,8048;1,9913;4,9538;6,3337;0,4700
Bulgaria;BGR;1998;51,4643;1,9325;4,7551;6,1911;0,6100
Bulgaria;BGR;1999;45,4237;1,9872;4,7568;6,0484;0,2400
Bulgaria;BGR;2000;44,5132;1,9577;4,8767;5,9058;0,4400
Bulgaria;BGR;2001;47,3597;1,9530;4,9101;5,7721;0,6100
Bulgaria;BGR;2002;44,8262;2,0325;5,2496;5,6385;0,7000
Bulgaria;BGR;2003;49,0727;2,0680;5,4496;5,5048;0,9100
Bulgaria;BGR;2004;48,1492;2,5395;5,2226;5,3711;0,8200
Bulgaria;BGR;2005;48,8557;2,9305;4,6676;5,2375;0,9100
Bulgaria;BGR;2006;50,0663;3,2921;4,2062;5,1269;0,8700
Bulgaria;BGR;2007;53,4669;3,5731;4,4610;5,0163;0,7000
Bulgaria;BGR;2008;51,0675;3,8174;4,6451;4,9057;1,0100
Bulgaria;BGR;2009;44,9980;2,9406;4,8727;4,7951;1,1100
Bulgaria;BGR;2010;47,0586;2,7233;4,7674;4,6845;0,8100
Bulgaria;BGR;2011;51,8967;2,7271;5,3570;4,6476;0,7500
Bulgaria;BGR;2012;47,1648;2,5917;5,0021;4,6107;0,6900
Bulgaria;BGR;2013;42,0828;2,8007;5,4013;4,5737;0,7700
Bulgaria;BGR;2014;44,9009;2,8742;5,4927;4,5368;0,7700
Burkina Faso;BFA;1990;0,5877;0,0000;10,0317;0,4184;
Burkina Faso;BFA;1991;0,6320;0,0002;10,3870;0,4282;
Burkina Faso;BFA;1992;0,6359;0,0004;10,7567;0,4379;
Burkina Faso;BFA;1993;0,6325;0,0006;11,0921;0,4476;
Burkina Faso;BFA;1994;0,6512;0,0008;11,4994;0,4573;
Burkina Faso;BFA;1995;0,6185;0,0156;11,9539;0,4670;
Burkina Faso;BFA;1996;0,6991;0,0165;12,2959;0,4769;
Burkina Faso;BFA;1997;0,7944;0,0211;12,9596;0,4868;
Burkina Faso;BFA;1998;0,8494;0,0220;13,2615;0,4967;
Burkina Faso;BFA;1999;0,8494;0,0925;13,7479;0,5066;
Burkina Faso;BFA;2000;0,9959;0,0568;13,1252;0,5165;
Burkina Faso;BFA;2001;0,9777;0,0328;13,0091;0,5328;
Burkina Faso;BFA;2002;0,9961;0,0234;13,6312;0,5490;
Burkina Faso;BFA;2003;1,0695;0,0250;16,5075;0,5653;
Burkina Faso;BFA;2004;1,0952;0,0266;16,7121;0,5815;
Burkina Faso;BFA;2005;1,1173;0,0283;17,2973;0,5978;
Burkina Faso;BFA;2006;1,3520;0,0301;16,9354;0,6126;
Burkina Faso;BFA;2007;1,6379;0,0319;17,2505;0,6275;
Burkina Faso;BFA;2008;1,6894;0,2536;17,6730;0,6424;
Burkina Faso;BFA;2009;1,6566;0,3030;18,1911;0,6573;
Burkina Faso;BFA;2010;1,6751;0,3158;18,9277;0,6722;
Burkina Faso;BFA;2011;1,9244;0,3194;19,0091;0,6893;
Burkina Faso;BFA;2012;2,3055;0,3596;18,8780;0,7065;
Burkina Faso;BFA;2013;2,7746;0,3228;19,6843;0,7236;
Burkina Faso;BFA;2014;2,6538;0,2384;19,8678;0,7407;
Burundi;BDI;1990;0,7007;0,0000;1,2837;0,2315;
Burundi;BDI;1991;0,7700;0,0002;1,2960;0,2345;
Burundi;BDI;1992;0,7879;0,0005;1,3139;0,2375;
Burundi;BDI;1993;0,8426;0,0007;1,2828;0,2405;
Burundi;BDI;1994;0,8862;0,0009;1,1791;0,2436;
Burundi;BDI;1995;0,9298;0,0011;1,2117;0,2466;
Burundi;BDI;1996;0,9035;0,0022;1,1946;0,2500;
Burundi;BDI;1997;0,8771;0,0033;1,2218;0,2534;
Burundi;BDI;1998;0,8434;0,0044;1,1398;0,2568;
Burundi;BDI;1999;0,8134;0,0055;1,1588;0,2602;
Burundi;BDI;2000;0,7980;0,0066;1,1715;0,2637;
Burundi;BDI;2001;0,6648;0,0085;1,2120;0,2707;
Burundi;BDI;2002;0,6012;0,0105;1,1484;0,2777;
Burundi;BDI;2003;0,4827;0,0124;1,1754;0,2847;
Burundi;BDI;2004;0,4521;0,0144;1,2358;0,2917;
Burundi;BDI;2005;0,3409;0,0163;1,2974;0,2987;
Burundi;BDI;2006;0,3785;0,0191;1,3730;0,3071;
Burundi;BDI;2007;0,3867;0,0218;1,4162;0,3154;
Burundi;BDI;2008;0,3950;0,0246;1,5280;0,3237;
Burundi;BDI;2009;0,3959;0,0273;1,6183;0,3321;
Burundi;BDI;2010;0,4224;0,0300;1,7709;0,3404;
Burundi;BDI;2011;0,4365;0,0519;1,9097;0,3488;
Burundi;BDI;2012;0,4615;0,0737;2,0148;0,3572;
Burundi;BDI;2013;0,4572;0,0919;2,1282;0,3656;
Burundi;BDI;2014;0,6251;0,0807;2,2218;0,3740;
Cambodia;KHM;1990;2,0033;0,0003;13,1153;0,2322;
Cambodia;KHM;1991;2,1895;0,0010;12,8256;0,2415;
Cambodia;KHM;1992;2,3756;0,0017;13,2599;0,2509;
Cambodia;KHM;1993;2,5545;0,0025;13,9211;0,2602;
Cambodia;KHM;1994;2,7369;0,0545;12,8335;0,2696;
Cambodia;KHM;1995;2,9238;0,0552;14,5439;0,2790;0,0300
Cambodia;KHM;1996;3,0132;0,1063;14,4265;0,2848;0,0300
Cambodia;KHM;1997;3,1526;0,0841;14,4563;0,2906;0,0300
Cambodia;KHM;1998;3,4221;0,0876;14,2570;0,2964;0,0200
Cambodia;KHM;1999;3,4815;0,0178;15,3396;0,3022;0,0300
Cambodia;KHM;2000;3,5609;0,0212;14,2749;0,3080;0,0400
Cambodia;KHM;2001;3,7921;0,0279;14,5063;0,3136;0,0400
Cambodia;KHM;2002;3,8933;0,0346;14,9044;0,3192;0,0300
Cambodia;KHM;2003;4,1046;0,0413;15,9216;0,3248;0,0400
Cambodia;KHM;2004;4,1458;0,0479;16,7790;0,3304;0,0500
Cambodia;KHM;2005;4,4570;0,0546;16,7917;0,3361;0,0500
Cambodia;KHM;2006;4,8085;0,0631;17,8377;0,3422;0,0600
Cambodia;KHM;2007;5,4799;0,1156;18,6961;0,3483;0,1200
Cambodia;KHM;2008;5,7013;0,4649;18,3183;0,3543;0,1100
Cambodia;KHM;2009;6,3227;0,5540;18,1797;0,3604;0,0900
Cambodia;KHM;2010;6,6342;0,4892;18,7625;0,3665;0,1100
Cambodia;KHM;2011;6,8885;0,5592;19,9330;0,3735;0,1400
Cambodia;KHM;2012;7,1428;0,6071;19,1780;0,3804;0,1700
Cambodia;KHM;2013;7,2971;0,6588;18,7833;0,3873;0,1900
Cambodia;KHM;2014;8,2515;0,8387;19,3543;0,3943;0,2300
Cameroon;CMR;1990;4,7065;58,7236;10,3088;1,5502;0,1900
Cameroon;CMR;1991;4,5137;58,6332;10,2225;1,5951;0,2200
Cameroon;CMR;1992;4,3709;58,6418;10,2533;1,6399;0,2100
Cameroon;CMR;1993;8,5317;58,6027;10,2505;1,6847;0,1700
Cameroon;CMR;1994;9,2260;58,4940;10,3005;1,7296;0,2500
Cameroon;CMR;1995;9,0439;58,4915;10,2714;1,7744;0,2600
Cameroon;CMR;1996;8,4212;58,3542;10,1499;1,8198;0,3200
Cameroon;CMR;1997;8,6050;58,4989;10,4999;1,8652;0,3300
Cameroon;CMR;1998;8,7688;58,5484;11,5063;1,9106;0,2000
Cameroon;CMR;1999;8,5427;58,5905;11,6638;1,9560;0,2100
Cameroon;CMR;2000;8,7677;58,5960;13,0685;2,0014;0,2400
Cameroon;CMR;2001;8,3850;58,6273;12,7477;2,0514;0,2500
Cameroon;CMR;2002;8,3271;58,5927;12,3398;2,1015;0,2800
Cameroon;CMR;2003;8,2139;58,5873;13,3126;2,1515;0,2900
Cameroon;CMR;2004;8,6525;58,6149;12,0737;2,2016;0,2500
Cameroon;CMR;2005;8,7623;58,5876;13,4494;2,2516;0,2400
Cameroon;CMR;2006;9,1292;58,5788;12,6996;2,3046;0,2600
Cameroon;CMR;2007;10,2715;58,6434;12,4408;2,3577;0,3600
Cameroon;CMR;2008;10,4443;58,5613;11,4158;2,4107;0,3700
Cameroon;CMR;2009;11,0071;58,6039;11,3152;2,4637;0,3700
Cameroon;CMR;2010;11,2700;58,5438;10,1903;2,5167;0,3500
Cameroon;CMR;2011;10,4484;58,6213;11,0235;2,5714;0,3600
Cameroon;CMR;2012;9,7128;58,6877;11,2616;2,6260;0,3800
Cameroon;CMR;2013;10,0925;58,7542;11,7483;2,6806;0,4000
Cameroon;CMR;2014;10,0974;58,7107;11,5946;2,7352;0,4200
Canada;CAN;1990;467,5517;25,6390;48,7850;18,0646;5,6300
Canada;CAN;1991;463,7496;24,5725;49,1859;18,2318;5,4800
Canada;CAN;1992;479,0533;22,8098;50,2602;18,3989;5,7600
Canada;CAN;1993;478,4006;23,3737;50,7610;18,5661;5,2200
Canada;CAN;1994;495,9355;25,4032;50,9240;18,7333;5,5500
Canada;CAN;1995;508,9992;25,4138;53,4244;18,9004;5,8100
Canada;CAN;1996;524,5444;24,7543;55,8454;19,0677;6,0600
Canada;CAN;1997;542,2372;23,7358;55,0326;19,2351;5,9400
Canada;CAN;1998;551,5642;22,5596;56,7852;19,4024;6,6500
Canada;CAN;1999;562,0658;21,5814;55,6674;19,5697;6,4400
